tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,player_id,player_seed,player_entry,player_name,player_hand,player_ht,player_ioc,player_age,player_rank,player_rank_points,score,best_of,round,minutes,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced
2012-580,Australian Open,Hard,128,G,20120116,88,103819,3.0,,Roger Federer,R,185,SUI,30.4394250513,3.0,8010.0,W/O,5,R64,,,,,,,,,,
2012-580,Australian Open,Hard,128,G,20120116,118,103819,3.0,,Roger Federer,R,185,SUI,30.4394250513,3.0,8010.0,6-4 6-2 6-2,5,R16,104.0,13.0,3.0,76.0,44.0,37.0,18.0,13.0,4.0,5.0
2012-580,Australian Open,Hard,128,G,20120116,48,103819,3.0,,Roger Federer,R,185,SUI,30.4394250513,3.0,8010.0,7-5 6-2 6-2,5,R128,98.0,14.0,2.0,87.0,56.0,44.0,18.0,14.0,3.0,4.0
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,4,D,20120210,2,103819,,,Roger Federer,R,185,SUI,30.4969199179,3.0,8010.0,4-6 6-3 7-6(4) 6-2,5,RR,,,,,,,,,,
2012-407,Rotterdam,Hard,32,A,20120213,17,103819,1.0,,Roger Federer,R,185,SUI,30.5160848734,3.0,8010.0,W/O,3,R16,,,,,,,,,,
2012-407,Rotterdam,Hard,32,A,20120213,29,103819,1.0,,Roger Federer,R,185,SUI,30.5160848734,3.0,8010.0,4-6 6-3 6-4,3,SF,136.0,7.0,1.0,92.0,57.0,40.0,20.0,15.0,5.0,7.0
2012-407,Rotterdam,Hard,32,A,20120213,25,103819,1.0,,Roger Federer,R,185,SUI,30.5160848734,3.0,8010.0,7-5 7-6(2),3,QF,91.0,8.0,1.0,68.0,42.0,36.0,18.0,12.0,0.0,0.0
2012-407,Rotterdam,Hard,32,A,20120213,1,103819,1.0,,Roger Federer,R,185,SUI,30.5160848734,3.0,8010.0,6-4 6-4,3,R32,67.0,3.0,1.0,53.0,34.0,28.0,13.0,10.0,0.0,0.0
2012-407,Rotterdam,Hard,32,A,20120213,31,103819,1.0,,Roger Federer,R,185,SUI,30.5160848734,3.0,8010.0,6-1 6-4,3,F,86.0,5.0,3.0,69.0,34.0,27.0,18.0,9.0,7.0,7.0
2012-495,Dubai,Hard,32,A,20120227,31,103819,2.0,,Roger Federer,R,185,SUI,30.5544147844,3.0,8235.0,7-5 6-4,3,F,97.0,4.0,2.0,64.0,32.0,24.0,21.0,11.0,2.0,3.0
2012-495,Dubai,Hard,32,A,20120227,16,103819,2.0,,Roger Federer,R,185,SUI,30.5544147844,3.0,8235.0,6-0 7-6(6),3,R32,67.0,7.0,1.0,57.0,26.0,21.0,22.0,9.0,2.0,2.0
2012-495,Dubai,Hard,32,A,20120227,28,103819,2.0,,Roger Federer,R,185,SUI,30.5544147844,3.0,8235.0,6-3 6-4,3,QF,70.0,5.0,0.0,54.0,29.0,20.0,20.0,10.0,0.0,0.0
2012-495,Dubai,Hard,32,A,20120227,24,103819,2.0,,Roger Federer,R,185,SUI,30.5544147844,3.0,8235.0,7-5 6-3,3,R16,76.0,12.0,1.0,53.0,37.0,34.0,10.0,11.0,0.0,0.0
2012-495,Dubai,Hard,32,A,20120227,30,103819,2.0,,Roger Federer,R,185,SUI,30.5544147844,3.0,8235.0,7-6(5) 7-6(6),3,SF,120.0,11.0,4.0,74.0,45.0,40.0,18.0,12.0,0.0,0.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,76,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,6-7(4) 6-2 6-4,3,R32,128.0,10.0,6.0,88.0,51.0,45.0,23.0,15.0,3.0,3.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,94,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,6-3 6-4,3,SF,92.0,6.0,2.0,56.0,36.0,23.0,13.0,10.0,2.0,4.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,91,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,6-3 6-2,3,QF,70.0,13.0,0.0,62.0,35.0,28.0,16.0,9.0,3.0,3.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,56,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,6-4 6-1,3,R64,57.0,8.0,1.0,46.0,28.0,22.0,10.0,8.0,1.0,2.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,95,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,7-6(7) 6-3,3,F,82.0,7.0,2.0,56.0,35.0,33.0,14.0,10.0,3.0,3.0
2012-404,Indian Wells Masters,Hard,96,M,20120308,86,103819,3.0,,Roger Federer,R,185,SUI,30.5735797399,3.0,8710.0,3-6 6-3 6-4,3,R16,101.0,8.0,1.0,73.0,49.0,40.0,13.0,14.0,1.0,3.0
2012-403,Miami Masters,Hard,96,M,20120321,41,103819,3.0,,Roger Federer,R,185,SUI,30.6119096509,3.0,9350.0,6-2 7-6(3),3,R64,84.0,5.0,1.0,53.0,34.0,29.0,13.0,10.0,0.0,1.0
2012-403,Miami Masters,Hard,96,M,20120321,69,103819,3.0,,Roger Federer,R,185,SUI,30.6119096509,3.0,9350.0,7-6(4) 1-6 6-4,3,R32,121.0,11.0,1.0,75.0,44.0,37.0,19.0,14.0,1.0,2.0
2012-1536,Madrid Masters,Clay,56,M,20120506,55,103819,3.0,,Roger Federer,R,185,SUI,30.7460643395,3.0,8520.0,3-6 7-5 7-5,3,F,158.0,13.0,2.0,104.0,68.0,51.0,15.0,16.0,6.0,9.0
2012-1536,Madrid Masters,Clay,56,M,20120506,43,103819,3.0,,Roger Federer,R,185,SUI,30.7460643395,3.0,8520.0,6-3 6-2,3,R16,58.0,10.0,0.0,54.0,38.0,33.0,6.0,9.0,2.0,2.0
2012-1536,Madrid Masters,Clay,56,M,20120506,29,103819,3.0,,Roger Federer,R,185,SUI,30.7460643395,3.0,8520.0,4-6 7-5 7-6(4),3,R32,134.0,7.0,2.0,111.0,71.0,56.0,21.0,17.0,7.0,8.0
2012-1536,Madrid Masters,Clay,56,M,20120506,53,103819,3.0,,Roger Federer,R,185,SUI,30.7460643395,3.0,8520.0,6-2 6-3,3,SF,67.0,8.0,3.0,51.0,36.0,27.0,12.0,9.0,1.0,1.0
2012-1536,Madrid Masters,Clay,56,M,20120506,50,103819,3.0,,Roger Federer,R,185,SUI,30.7460643395,3.0,8520.0,6-4 6-4,3,QF,82.0,7.0,0.0,46.0,36.0,31.0,9.0,10.0,0.0,0.0
2012-416,Rome Masters,Clay,56,M,20120513,43,103819,3.0,,Roger Federer,R,185,SUI,30.765229295,2.0,9430.0,6-2 5-7 6-1,3,R16,108.0,12.0,1.0,76.0,39.0,33.0,23.0,14.0,2.0,3.0
2012-416,Rome Masters,Clay,56,M,20120513,50,103819,3.0,,Roger Federer,R,185,SUI,30.765229295,2.0,9430.0,6-1 6-2,3,QF,54.0,1.0,1.0,47.0,38.0,29.0,7.0,8.0,3.0,3.0
2012-416,Rome Masters,Clay,56,M,20120513,29,103819,3.0,,Roger Federer,R,185,SUI,30.765229295,2.0,9430.0,6-3 6-4,3,R32,70.0,2.0,0.0,54.0,33.0,27.0,13.0,10.0,4.0,5.0
2012-416,Rome Masters,Clay,56,M,20120513,53,103819,3.0,,Roger Federer,R,185,SUI,30.765229295,2.0,9430.0,6-2 7-6(4),3,SF,100.0,6.0,0.0,65.0,32.0,25.0,16.0,10.0,3.0,6.0
2012-520,Roland Garros,Clay,128,G,20120527,17,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,6-2 7-5 6-3,5,R128,117.0,7.0,5.0,101.0,60.0,40.0,21.0,14.0,4.0,7.0
2012-520,Roland Garros,Clay,128,G,20120527,101,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,6-3 4-6 6-2 7-5,5,R32,157.0,7.0,3.0,104.0,60.0,49.0,29.0,20.0,1.0,3.0
2012-520,Roland Garros,Clay,128,G,20120527,73,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,6-3 6-2 6-7(6) 6-3,5,R64,147.0,15.0,1.0,130.0,83.0,65.0,31.0,20.0,6.0,6.0
2012-520,Roland Garros,Clay,128,G,20120527,125,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,6-4 7-5 6-3,5,SF,125.0,9.0,3.0,86.0,48.0,27.0,17.0,15.0,3.0,10.0
2012-520,Roland Garros,Clay,128,G,20120527,122,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,3-6 6-7(4) 6-2 6-0 6-3,5,QF,194.0,11.0,1.0,138.0,80.0,55.0,35.0,23.0,6.0,10.0
2012-520,Roland Garros,Clay,128,G,20120527,115,103819,3.0,,Roger Federer,R,185,SUI,30.803559206,3.0,9790.0,5-7 7-5 6-2 6-4,5,R16,174.0,12.0,1.0,125.0,76.0,62.0,31.0,21.0,7.0,8.0
2012-500,Halle,Grass,28,A,20120611,27,103819,2.0,,Roger Federer,R,185,SUI,30.841889117,3.0,9310.0,7-6(5) 6-4,3,F,95.0,7.0,3.0,84.0,58.0,42.0,10.0,11.0,2.0,4.0
2012-500,Halle,Grass,28,A,20120611,20,103819,2.0,,Roger Federer,R,185,SUI,30.841889117,3.0,9310.0,6-4 7-5,3,R16,74.0,11.0,1.0,59.0,42.0,32.0,13.0,11.0,1.0,1.0
2012-500,Halle,Grass,28,A,20120611,26,103819,2.0,,Roger Federer,R,185,SUI,30.841889117,3.0,9310.0,6-1 6-4,3,SF,60.0,8.0,0.0,47.0,32.0,27.0,7.0,9.0,3.0,4.0
2012-500,Halle,Grass,28,A,20120611,24,103819,2.0,,Roger Federer,R,185,SUI,30.841889117,3.0,9310.0,6-7(4) 6-4 7-6(3),3,QF,119.0,9.0,0.0,94.0,65.0,53.0,24.0,17.0,0.0,0.0
2012-540,Wimbledon,Grass,128,G,20120625,127,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,4-6 7-5 6-3 6-4,5,F,204.0,12.0,3.0,131.0,90.0,68.0,20.0,21.0,5.0,7.0
2012-540,Wimbledon,Grass,128,G,20120625,122,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,6-1 6-2 6-2,5,QF,92.0,2.0,0.0,66.0,41.0,36.0,13.0,12.0,2.0,2.0
2012-540,Wimbledon,Grass,128,G,20120625,115,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,7-6(1) 6-1 4-6 6-3,5,R16,131.0,9.0,1.0,117.0,82.0,60.0,20.0,19.0,8.0,11.0
2012-540,Wimbledon,Grass,128,G,20120625,125,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,6-3 3-6 6-4 6-3,5,SF,139.0,12.0,0.0,101.0,65.0,49.0,26.0,19.0,2.0,3.0
2012-540,Wimbledon,Grass,128,G,20120625,73,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,6-1 6-3 6-2,5,R64,74.0,13.0,2.0,60.0,41.0,37.0,11.0,12.0,0.0,0.0
2012-540,Wimbledon,Grass,128,G,20120625,17,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,6-1 6-1 6-1,5,R128,79.0,9.0,1.0,58.0,40.0,29.0,13.0,11.0,1.0,2.0
2012-540,Wimbledon,Grass,128,G,20120625,101,103819,3.0,,Roger Federer,R,185,SUI,30.8802190281,3.0,9435.0,4-6 6-7(3) 6-2 7-6(6) 6-1,5,R32,214.0,14.0,4.0,156.0,101.0,80.0,31.0,25.0,4.0,6.0
2012-96,London Olympics,Grass,64,A,20120725,1,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,6-3 5-7 6-3,3,R64,107.0,9.0,1.0,87.0,55.0,40.0,16.0,15.0,3.0,6.0
2012-96,London Olympics,Grass,64,A,20120725,57,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,6-4 7-6(5),3,QF,85.0,3.0,1.0,73.0,46.0,36.0,17.0,11.0,1.0,1.0
2012-96,London Olympics,Grass,64,A,20120725,49,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,7-5 6-3,3,R16,81.0,3.0,0.0,68.0,50.0,38.0,10.0,11.0,4.0,5.0
2012-96,London Olympics,Grass,64,A,20120725,33,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,6-2 6-2,3,R32,58.0,7.0,0.0,47.0,31.0,25.0,9.0,8.0,0.0,0.0
2012-96,London Olympics,Grass,64,A,20120725,61,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,3-6 7-6(5) 19-17,3,SF,266.0,23.0,2.0,174.0,118.0,88.0,35.0,28.0,5.0,7.0
2012-96,London Olympics,Grass,64,A,20120725,63,103819,1.0,,Roger Federer,R,185,SUI,30.9568788501,1.0,11075.0,6-2 6-1 6-4,5,F,116.0,9.0,1.0,78.0,51.0,33.0,10.0,12.0,5.0,10.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,49,103819,1.0,,Roger Federer,R,185,SUI,31.0143737166,1.0,11345.0,6-3 7-6(4),3,QF,88.0,5.0,0.0,57.0,42.0,37.0,8.0,10.0,0.0,0.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,25,103819,1.0,,Roger Federer,R,185,SUI,31.0143737166,1.0,11345.0,6-3 6-2,3,R32,61.0,12.0,2.0,51.0,30.0,25.0,14.0,9.0,1.0,1.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,41,103819,1.0,,Roger Federer,R,185,SUI,31.0143737166,1.0,11345.0,6-2 6-4,3,R16,62.0,7.0,1.0,50.0,28.0,23.0,14.0,9.0,0.0,0.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,53,103819,1.0,,Roger Federer,R,185,SUI,31.0143737166,1.0,11345.0,7-6(4) 6-3,3,SF,95.0,5.0,5.0,68.0,37.0,30.0,21.0,10.0,2.0,2.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,55,103819,1.0,,Roger Federer,R,185,SUI,31.0143737166,1.0,11345.0,6-0 7-6(7),3,F,80.0,8.0,1.0,56.0,33.0,27.0,15.0,9.0,0.0,0.0
2012-560,US Open,Hard,128,G,20120827,1,103819,1.0,,Roger Federer,R,185,SUI,31.0527036277,1.0,12165.0,6-3 6-2 6-4,5,R128,94.0,7.0,2.0,76.0,54.0,45.0,13.0,14.0,1.0,2.0
2012-560,US Open,Hard,128,G,20120827,97,103819,1.0,,Roger Federer,R,185,SUI,31.0527036277,1.0,12165.0,6-3 6-4 6-4,5,R32,122.0,7.0,1.0,82.0,56.0,49.0,16.0,15.0,1.0,1.0
2012-560,US Open,Hard,128,G,20120827,65,103819,1.0,,Roger Federer,R,185,SUI,31.0527036277,1.0,12165.0,6-2 6-3 6-2,5,R64,90.0,15.0,1.0,76.0,52.0,41.0,15.0,13.0,1.0,1.0
2012-560,US Open,Hard,128,G,20120827,121,103819,1.0,,Roger Federer,R,185,SUI,31.0527036277,1.0,12165.0,7-6(1) 6-4 3-6 6-3,5,QF,162.0,7.0,3.0,115.0,73.0,52.0,19.0,20.0,6.0,11.0
2012-560,US Open,Hard,128,G,20120827,113,103819,1.0,,Roger Federer,R,185,SUI,31.0527036277,1.0,12165.0, W/O,5,R16,,,,,,,,,,
2012-D070,Davis Cup WG PO: NED vs SUI,Clay,4,D,20120914,1,103819,,,Roger Federer,R,185,SUI,31.0910335387,1.0,11805.0,6-3 6-4 6-4,5,RR,,,,,,,,,,
2012-D070,Davis Cup WG PO: NED vs SUI,Clay,4,D,20120914,3,103819,,,Roger Federer,R,185,SUI,31.0910335387,1.0,11805.0,6-1 6-4 6-4,5,RR,,,,,,,,,,
2012-5014,Shanghai Masters,Hard,56,M,20121007,41,103819,1.0,,Roger Federer,R,185,SUI,31.1676933607,1.0,11805.0,4-6 7-6(4) 6-0,3,R16,116.0,6.0,1.0,86.0,54.0,36.0,21.0,14.0,1.0,3.0
2012-5014,Shanghai Masters,Hard,56,M,20121007,49,103819,1.0,,Roger Federer,R,185,SUI,31.1676933607,1.0,11805.0,6-3 6-4,3,QF,82.0,8.0,2.0,62.0,42.0,27.0,11.0,9.0,4.0,6.0
2012-5014,Shanghai Masters,Hard,56,M,20121007,53,103819,1.0,,Roger Federer,R,185,SUI,31.1676933607,1.0,11805.0,6-4 6-4,3,SF,98.0,4.0,5.0,80.0,47.0,31.0,12.0,10.0,8.0,11.0
2012-5014,Shanghai Masters,Hard,56,M,20121007,25,103819,1.0,,Roger Federer,R,185,SUI,31.1676933607,1.0,11805.0,6-3 7-5,3,R32,80.0,5.0,1.0,56.0,30.0,28.0,18.0,11.0,1.0,1.0
2012-328,Basel,Hard,32,A,20121022,31,103819,1.0,,Roger Federer,R,185,SUI,31.2060232717,1.0,12165.0,6-4 6-7(5) 7-6(3),3,F,164.0,18.0,1.0,111.0,75.0,57.0,23.0,17.0,1.0,2.0
2012-328,Basel,Hard,32,A,20121022,17,103819,1.0,,Roger Federer,R,185,SUI,31.2060232717,1.0,12165.0,6-3 6-7(6) 7-5,3,R16,124.0,8.0,0.0,96.0,59.0,48.0,26.0,17.0,2.0,2.0
2012-328,Basel,Hard,32,A,20121022,25,103819,1.0,,Roger Federer,R,185,SUI,31.2060232717,1.0,12165.0,6-2 6-2,3,QF,55.0,4.0,1.0,39.0,25.0,24.0,8.0,8.0,0.0,0.0
2012-328,Basel,Hard,32,A,20121022,29,103819,1.0,,Roger Federer,R,185,SUI,31.2060232717,1.0,12165.0,7-5 6-4,3,SF,86.0,10.0,0.0,60.0,35.0,28.0,17.0,11.0,0.0,0.0
2012-328,Basel,Hard,32,A,20121022,1,103819,1.0,,Roger Federer,R,185,SUI,31.2060232717,1.0,12165.0,7-5 6-3,3,R32,89.0,10.0,2.0,61.0,34.0,28.0,15.0,11.0,1.0,2.0
2012-605,Tour Finals,Hard,8,F,20121105,15,103819,2.0,,Roger Federer,R,185,SUI,31.2443531828,2.0,9465.0,7-6(6) 7-5,3,F,135.0,8.0,2.0,93.0,57.0,35.0,19.0,12.0,3.0,7.0
2012-605,Tour Finals,Hard,8,F,20121105,11,103819,2.0,,Roger Federer,R,185,SUI,31.2443531828,2.0,9465.0,7-6(3) 4-6 6-3,3,RR,121.0,12.0,1.0,88.0,55.0,43.0,20.0,15.0,0.0,1.0
2012-605,Tour Finals,Hard,8,F,20121105,3,103819,2.0,,Roger Federer,R,185,SUI,31.2443531828,2.0,9465.0,6-3 6-1,3,RR,69.0,7.0,1.0,41.0,21.0,20.0,13.0,8.0,0.0,0.0
2012-605,Tour Finals,Hard,8,F,20121105,7,103819,2.0,,Roger Federer,R,185,SUI,31.2443531828,2.0,9465.0,6-4 7-6(5),3,RR,109.0,4.0,3.0,83.0,44.0,31.0,25.0,11.0,9.0,10.0
2012-605,Tour Finals,Hard,8,F,20121105,14,103819,2.0,,Roger Federer,R,185,SUI,31.2443531828,2.0,9465.0,7-6(5) 6-2,3,SF,94.0,2.0,0.0,59.0,32.0,27.0,17.0,10.0,1.0,2.0
2013-580,Australian Open,Hard,128,G,20130114,112,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,6-4 7-6(5) 6-1,5,R32,118.0,11.0,4.0,95.0,67.0,59.0,12.0,15.0,1.0,1.0
2013-580,Australian Open,Hard,128,G,20130114,120,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,6-4 7-6(4) 6-2,5,R16,113.0,14.0,1.0,78.0,50.0,45.0,21.0,15.0,0.0,0.0
2013-580,Australian Open,Hard,128,G,20130114,126,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,6-4 6-7(5) 6-3 6-7(2) 6-2,5,SF,240.0,5.0,2.0,171.0,106.0,77.0,28.0,25.0,10.0,16.0
2013-580,Australian Open,Hard,128,G,20130114,96,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,6-3 6-4 6-4,5,R64,119.0,9.0,2.0,91.0,62.0,47.0,19.0,15.0,0.0,0.0
2013-580,Australian Open,Hard,128,G,20130114,64,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,6-2 6-4 6-1,5,R128,83.0,3.0,0.0,69.0,45.0,38.0,14.0,12.0,3.0,3.0
2013-580,Australian Open,Hard,128,G,20130114,124,103819,2.0,,Roger Federer,R,185,SUI,31.4360027379,2.0,10265.0,7-6(4) 4-6 7-6(4) 3-6 6-3,5,QF,214.0,6.0,3.0,158.0,98.0,76.0,33.0,26.0,4.0,9.0
2013-407,Rotterdam,Hard,32,A,20130211,1,103819,1.0,,Roger Federer,R,185,SUI,31.5126625599,2.0,10265.0,6-3 6-1,3,R32,58.0,3.0,1.0,47.0,30.0,23.0,12.0,8.0,2.0,2.0
2013-407,Rotterdam,Hard,32,A,20130211,25,103819,1.0,,Roger Federer,R,185,SUI,31.5126625599,2.0,10265.0,6-3 7-5,3,QF,81.0,7.0,4.0,69.0,39.0,26.0,10.0,11.0,3.0,8.0
2013-407,Rotterdam,Hard,32,A,20130211,17,103819,1.0,,Roger Federer,R,185,SUI,31.5126625599,2.0,10265.0,6-3 6-4,3,R16,63.0,4.0,3.0,60.0,34.0,31.0,13.0,10.0,1.0,1.0
2013-495,Dubai,Hard,32,A,20130225,30,103819,2.0,,Roger Federer,R,185,SUI,31.5509924709,2.0,9855.0,3-6 7-6(8) 6-4,3,SF,139.0,13.0,5.0,118.0,69.0,50.0,26.0,16.0,9.0,11.0
2013-495,Dubai,Hard,32,A,20130225,24,103819,2.0,,Roger Federer,R,185,SUI,31.5509924709,2.0,9855.0,6-3 6-4,3,R16,71.0,2.0,1.0,63.0,38.0,32.0,13.0,10.0,3.0,3.0
2013-495,Dubai,Hard,32,A,20130225,16,103819,2.0,,Roger Federer,R,185,SUI,31.5509924709,2.0,9855.0,5-7 6-0 6-2,3,R32,90.0,10.0,3.0,66.0,36.0,30.0,20.0,13.0,1.0,2.0
2013-495,Dubai,Hard,32,A,20130225,28,103819,2.0,,Roger Federer,R,185,SUI,31.5509924709,2.0,9855.0,6-2 6-2,3,QF,54.0,5.0,0.0,42.0,32.0,27.0,7.0,8.0,0.0,0.0
2013-404,Indian Wells Masters,Hard,96,M,20130307,80,103819,2.0,,Roger Federer,R,185,SUI,31.5701574264,2.0,9535.0,6-3 6-1,3,R32,61.0,5.0,3.0,56.0,28.0,23.0,14.0,8.0,3.0,3.0
2013-404,Indian Wells Masters,Hard,96,M,20130307,64,103819,2.0,,Roger Federer,R,185,SUI,31.5701574264,2.0,9535.0,6-2 6-3,3,R64,58.0,3.0,2.0,36.0,26.0,25.0,7.0,8.0,0.0,0.0
2013-404,Indian Wells Masters,Hard,96,M,20130307,92,103819,2.0,,Roger Federer,R,185,SUI,31.5701574264,2.0,9535.0,6-4 6-2,3,QF,85.0,4.0,0.0,75.0,48.0,30.0,8.0,9.0,7.0,11.0
2013-404,Indian Wells Masters,Hard,96,M,20130307,88,103819,2.0,,Roger Federer,R,185,SUI,31.5701574264,2.0,9535.0,6-3 6-7(4) 7-5,3,R16,140.0,5.0,2.0,104.0,62.0,41.0,21.0,17.0,4.0,7.0
2013-1536,Madrid Masters,Clay,56,M,20130505,48,103819,2.0,,Roger Federer,R,185,SUI,31.742642026,2.0,8670.0,6-4 1-6 6-2,3,R16,95.0,7.0,0.0,65.0,42.0,31.0,15.0,13.0,1.0,4.0
2013-1536,Madrid Masters,Clay,56,M,20130505,40,103819,2.0,,Roger Federer,R,185,SUI,31.742642026,2.0,8670.0,6-3 6-3,3,R32,81.0,1.0,2.0,70.0,40.0,30.0,16.0,9.0,7.0,8.0
2013-416,Rome Masters,Clay,56,M,20130512,40,103819,2.0,,Roger Federer,R,185,SUI,31.7618069815,3.0,7760.0,6-1 6-2,3,R32,51.0,4.0,0.0,40.0,30.0,25.0,8.0,8.0,2.0,2.0
2013-416,Rome Masters,Clay,56,M,20130512,48,103819,2.0,,Roger Federer,R,185,SUI,31.7618069815,3.0,7760.0,6-1 6-2,3,R16,63.0,3.0,0.0,44.0,32.0,24.0,10.0,8.0,0.0,0.0
2013-416,Rome Masters,Clay,56,M,20130512,54,103819,2.0,,Roger Federer,R,185,SUI,31.7618069815,3.0,7760.0,7-6(5) 6-4,3,SF,88.0,1.0,3.0,74.0,44.0,34.0,15.0,11.0,5.0,6.0
2013-416,Rome Masters,Clay,56,M,20130512,55,103819,2.0,,Roger Federer,R,185,SUI,31.7618069815,3.0,7760.0,6-1 6-3,3,F,69.0,3.0,0.0,53.0,30.0,17.0,7.0,8.0,1.0,6.0
2013-416,Rome Masters,Clay,56,M,20130512,52,103819,2.0,,Roger Federer,R,185,SUI,31.7618069815,3.0,7760.0,6-4 7-6(2),3,QF,86.0,11.0,0.0,66.0,50.0,36.0,12.0,11.0,2.0,3.0
2013-520,Roland Garros,Clay,128,G,20130527,112,103819,2.0,,Roger Federer,R,185,SUI,31.8001368925,3.0,8000.0,6-3 6-4 7-5,5,R32,91.0,7.0,0.0,79.0,51.0,42.0,22.0,16.0,2.0,3.0
2013-520,Roland Garros,Clay,128,G,20130527,64,103819,2.0,,Roger Federer,R,185,SUI,31.8001368925,3.0,8000.0,6-2 6-2 6-3,5,R128,80.0,10.0,0.0,59.0,40.0,33.0,14.0,12.0,2.0,3.0
2013-520,Roland Garros,Clay,128,G,20130527,124,103819,2.0,,Roger Federer,R,185,SUI,31.8001368925,3.0,8000.0,7-5 6-3 6-3,5,QF,111.0,0.0,3.0,100.0,67.0,39.0,14.0,15.0,8.0,14.0
2013-520,Roland Garros,Clay,128,G,20130527,120,103819,2.0,,Roger Federer,R,185,SUI,31.8001368925,3.0,8000.0,6-1 4-6 2-6 6-2 6-3,5,R16,179.0,9.0,2.0,117.0,75.0,56.0,23.0,21.0,3.0,6.0
2013-520,Roland Garros,Clay,128,G,20130527,96,103819,2.0,,Roger Federer,R,185,SUI,31.8001368925,3.0,8000.0,6-2 6-1 6-1,5,R64,82.0,3.0,0.0,65.0,40.0,30.0,18.0,11.0,3.0,3.0
2013-500,Halle,Grass,28,A,20130610,13,103819,1.0,,Roger Federer,R,185,SUI,31.8384668036,3.0,7640.0,6-3 6-3,3,R16,68.0,3.0,2.0,62.0,36.0,27.0,13.0,9.0,1.0,2.0
2013-500,Halle,Grass,28,A,20130610,25,103819,1.0,,Roger Federer,R,185,SUI,31.8384668036,3.0,7640.0,3-6 6-3 6-4,3,SF,98.0,15.0,1.0,78.0,50.0,40.0,16.0,14.0,2.0,3.0
2013-500,Halle,Grass,28,A,20130610,27,103819,1.0,,Roger Federer,R,185,SUI,31.8384668036,3.0,7640.0,6-7(5) 6-3 6-4,3,F,123.0,11.0,1.0,97.0,64.0,51.0,22.0,16.0,2.0,2.0
2013-500,Halle,Grass,28,A,20130610,21,103819,1.0,,Roger Federer,R,185,SUI,31.8384668036,3.0,7640.0,6-0 6-0,3,QF,40.0,4.0,1.0,33.0,21.0,15.0,10.0,6.0,0.0,0.0
2013-540,Wimbledon,Grass,128,G,20130624,88,103819,3.0,,Roger Federer,R,185,SUI,31.8767967146,3.0,7740.0,6-7(5) 7-6(5) 7-5 7-6(5),5,R64,180.0,16.0,1.0,158.0,114.0,91.0,24.0,24.0,5.0,7.0
2013-540,Wimbledon,Grass,128,G,20130624,48,103819,3.0,,Roger Federer,R,185,SUI,31.8767967146,3.0,7740.0,6-3 6-2 6-0,5,R128,69.0,7.0,0.0,56.0,39.0,35.0,14.0,12.0,0.0,0.0
